received_unique,recv_total,total_expected,delivery_rate,duplicate_rate,duplicates,out_of_order,lagged_events,lat_min,lat_p50,lat_p90,lat_p99,lat_max,ldh_min,ldh_p50,ldh_p90,ldh_p99,ldh_max,pr_avg_ratio,avg_connected_peers,downtime_total_ms,downtime_periods,downtime_p50_ms,downtime_p90_ms,downtime_max_ms,neighbour_down,neighbour_up,joined,join_wait_ms,saw_test,timed_out_no_data,peer,uc,run,sender_joined,churn_pct
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.999931275905762,0,0,,,,6,8,True,5308,True,False,peer8,UC5_P10_C10,run-20251216-212747_uc5_p10_c10_m2000_r10_s256_DIRECT,True,10
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.999875429553265,0,0,,,,6,9,True,5309,True,False,peer9,UC5_P10_C10,run-20251216-212747_uc5_p10_c10_m2000_r10_s256_DIRECT,True,10
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.999974227468364,0,0,,,,12,16,True,1497,True,False,peer1,UC5_P10_C10,run-20251216-213153_uc5_p10_c10_m2000_r10_s256_DIRECT,True,10
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.999772339703526,0,0,,,,4,8,True,1223,True,False,peer10,UC5_P10_C10,run-20251216-213153_uc5_p10_c10_m2000_r10_s256_DIRECT,True,10
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.999828181646364,0,0,,,,1,5,True,1224,True,False,peer2,UC5_P10_C10,run-20251216-213153_uc5_p10_c10_m2000_r10_s256_DIRECT,True,10
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.9998195667023237,0,0,,,,6,9,True,1223,True,False,peer3,UC5_P10_C10,run-20251216-213153_uc5_p10_c10_m2000_r10_s256_DIRECT,True,10
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.99993986383454,0,0,,,,1,4,True,1224,True,False,peer4,UC5_P10_C10,run-20251216-213153_uc5_p10_c10_m2000_r10_s256_DIRECT,True,10
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.999845336907769,0,0,,,,2,6,True,1223,True,False,peer5,UC5_P10_C10,run-20251216-213153_uc5_p10_c10_m2000_r10_s256_DIRECT,True,10
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.999823880135398,0,0,,,,2,6,True,1226,True,False,peer6,UC5_P10_C10,run-20251216-213153_uc5_p10_c10_m2000_r10_s256_DIRECT,True,10
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.9998453548461925,0,0,,,,5,9,True,1221,True,False,peer7,UC5_P10_C10,run-20251216-213153_uc5_p10_c10_m2000_r10_s256_DIRECT,True,10
